,user_position_pubkey,user_authority,position_index,market_index,quote_asset_amount,base_asset_amount,last_cumulative_funding_rate,entry_price
2012,BpCE4g171QPNgnEDuwZqbR7SnQZedM16714vdWE7imjr,2v2NX48XSAeVNNXEZz4ZF95B9RtykkerKSeN48qtJ6uz,1.0,1.0,18.0,0.0004183286118,9122.849534881361,43028.374087416414
2013,BpCE4g171QPNgnEDuwZqbR7SnQZedM16714vdWE7imjr,2v2NX48XSAeVNNXEZz4ZF95B9RtykkerKSeN48qtJ6uz,2.0,2.0,17.5,0.0058636707612,418.2405282476665,2984.478616329854
2014,Ch7uqt3MYuQXYnCNVDoACTn6nDYvhgCBUczyhK8JFWWo,9hhYZ1KZU52j92pZHZMKKxUUHwmh1LNDG3X4EtNugko9,,,,,,
2015,F3by1o4Z2VpQVCmdorWwFFwt6AvTC2R1xAN8q8nPwQVQ,EdaXk8Ex919yvA4gPhqBVK6egLsfxbaGyGAFz9L5PnsC,0.0,7.0,11631.53,-419.9794971590298,2.05307832503686,27.695471037710195
2016,2MsqvNuJw1xQhJ3UnXt9i7oNHDuZpR9w7iE1WQcGqt5m,DJiXXW7sjNsAAxWupDKBUsFhXSgPoerVYaAtJqqNgVbn,,,,,,
2017,FyrUAXf8MbiqNk6qf7KTsp9BXPvQ63piq9fy7hFED3VC,G7szPd8tL9uu41oii6UXcXoZHgmmF6Hjg7ybqY1vxURH,,,,,,
2018,4bZgf8hVwhiw3E8aWRCbkn9raM4fcjmo9xCUPaE6tWHp,tugzo2tcWzHQS7tKr5SjPMAG7YJqyMgKLbTZHyhkbbG,,,,,,
2019,9VRsNfJwpUrerhG3ktXWCzg6uXqkewJrpVh989psaLW4,5LkfseShBmfcPmeoutVLmfPkqxhbD98qxHjRrxYKrKad,,,,,,
2020,BCmbLRDEX9bckc5JVQoEo9ba8qnXa7E6GHyT8yyoTGbs,6o4KiGLxbbvSfMzuqUcmMu775vNmZaAQdP2nrhd4JCov,0.0,7.0,48207.05,-1500.275463007943,2.0706939512035,32.132132524082195
2021,BCmbLRDEX9bckc5JVQoEo9ba8qnXa7E6GHyT8yyoTGbs,6o4KiGLxbbvSfMzuqUcmMu775vNmZaAQdP2nrhd4JCov,1.0,0.0,81468.56,-508.143173326498,3.36307320135517,160.3259952636496
2022,BCmbLRDEX9bckc5JVQoEo9ba8qnXa7E6GHyT8yyoTGbs,6o4KiGLxbbvSfMzuqUcmMu775vNmZaAQdP2nrhd4JCov,4.0,3.0,10080.84,-198.9680603774125,-0.75444580654155,50.66561930029454
2023,3nbSpHYeTeUU4ejSenVqDjNmmMzRmsE7eu2rSmjWv4Qc,2SGM4cNPQ22DmxexyVE7vWkZDjY29xy1YPegmn7kfUtF,,,,,,
2024,AadBeYgwsaRwuQQerKDcV5QhNqTAb1ZP7Q1un3PguSsw,FJEdZ5CMcRwvyGr65tmrPVzYHX9im1Sfi3jiUNXWD4XY,,,,,,
2025,A89JTco597AarYKCDPivjBmavv55djCeJRWxFG3j3fco,AKiWGf1Pq4izwgy3edsBzrbo9xwTX7jE2acAL63ZmYrv,,,,,,
2026,8GokhihJjY3z5JH9J2R62Rib31twMnTZ1kJsDo15Y7SA,Gb6ys5c8Y1B4VUcKMSGAdVYeQqkQEmVszvib9RbvpkW2,0.0,3.0,83.65,1.5221658016257,-0.16245265367161,54.95459161588069
2027,4JF2gGnTHUkEzkiKqn7mBMtH8zcaEBCqH5ep1syggMkx,CqKGhjpVvvXx8ogs5qdpxkJcSZ8nUTd43vzdv8kueRsc,,,,,,
2028,PJ93Fi9YJau7aGgfmYGF5y73WkVoEYY7TZDF1FZ6CUo,FwGYiCtaDiBiNnxjUuJKWBtqynpsFMY4RAshKvLYuhqz,,,,,,
2029,HZ9YgYXVqGo5P5U7qbUh6mvkj99BviXze4Xoxkq6SUyR,A4n8HM829vk7mACiMLyxXrKJPnZbKvjxRbGbvhVjNnZY,,,,,,
2030,AV8ndys1dnL31GKm5tEJLk74y4L9DuP6gC8ZvUtuVxfM,DZay4ADcfoFainzjooJ9To7sb4Dn4iEoMs8tnYVrdwN1,,,,,,
2031,JDVj1KycgmF4JRRb7QikmHGFfQZRjPfUnh9uvyTCHGZS,8UZfpSyHRrtsc94Nv2fqrbQRrvhpeXkqAaZw9QvFDq78,,,,,,
2032,4fez27oGJ3gKdY4JKpPVT2bzMNhDWAAQ64J5kxNUAf1e,2g4SyyPcuijqJtfVrxeNs6z5iEAuyizoG1PyTXvxN7SH,,,,,,
2033,GfjmBkdbAAzfX5uDTGh2JDziAusG5R7nN6hp3KwrKQak,4MLRG9qPA3iQsEFTRSVAbKJWWrewevNqfv7wJW67XsHF,,,,,,
2034,GBXRnpxhVuBmCiaKzWTPNSrjRaUNPGH7BgSLdFHv9iMp,63teVPvKS7F2PXBiaq5YW43ktGNP4RmuEgYnpPLgesZH,,,,,,
2035,CDJRRS4xLcJ7ezbybbChUzi5Dv15Fb8mi3mazgJbp4RW,3QHPEA6p8M1HPc4QCUdynHNPzLfXPxXq8xeuAAadfUQ8,,,,,,
2036,7zM7SrGcQqCrH56jx1Ajk9F789XLh4QgeyrRMzvJ77Vz,GAiuNmnpD97eEaoNxC9nnx9BMezRtCznQm78Zikp5Q6c,0.0,0.0,187.71,1.949947937191,14.05900129940917,96.26410860507686
2037,3oBnnvjNEquwC3ZfCzXrXy71ago1TW4qD9Lf7y9nJuVP,91kNTzw77AHD7zH2uj9LqFsxHLikKsdKK9GMRCA4F7kQ,,,,,,
2038,8h3fiS562bxbnSi3QH7mRKwZ8Lt8qFbuE7tvqHxtHgjR,8bPEEWbWVWSytfsAPLphDndeEf3yZVoxj54YbFfG9UqE,,,,,,
2039,BSdv3KQ6vARXwo5wUkaFwXN85LwKh2269TA2jt26pLfq,HiQGzu6kpwrMCQV6GeUkznLBhpPa2ZLooS8XxbBDy8mi,0.0,0.0,499.95,-4.7789235573992,3.00186362800147,104.61560935117451
2040,Bv67SHZoVqFhDZ7QRQLTUi1NR9zUPD9T7uw1zmoAuuTh,8pjAmnuqsXh8eP7XWphZmeCKYPGc8J2ux6u9VEGjjkPp,,,,,,
2041,5Dv3DUbVFutXe4Tzse62QJX3sJSDqYWYWkBj49fCusUL,DmQ2ZWpdVMg42eMWaLN4LRs1W6fKR8UFuS4RJc3f6RxD,,,,,,
2042,FqhVXuCWhMzHJDm4SdgFjPoCsa4tzytDpMaMT3fkSyhh,oh9uZWQG32TDpdC3UFBPnbo5UhUkE9vfdiWyU67HWKF,0.0,0.0,498.01,2.3629001251304,-2.09933788058321,210.76218783158114
2043,3DRfhFcd6xvWdKEe7bgt9ZEQxGA2PSjdAP8o8pNBx98b,7WiXFStRK2Muxm8ycPjQKo8F2QJ5dc4szePacTBkR4yX,0.0,0.0,6886.65,-39.9999999970266,1.33388405276442,172.16625001279797
2044,3DRfhFcd6xvWdKEe7bgt9ZEQxGA2PSjdAP8o8pNBx98b,7WiXFStRK2Muxm8ycPjQKo8F2QJ5dc4szePacTBkR4yX,1.0,8.0,2035.83,-99.9999993442667,0.11397954879725,20.358300133496154
2045,CTzB8JqR7sshshD3uxL5hD4oa2kc2PwT16FxnyDRSGN4,GCuqskvjzqZayiEuc7rqS2vF7cYqSB5G9bfMeFsRvirf,,,,,,
2046,419PXKkGnWjLPMKGSQ5gjg1ciLuXHs6hwEmRCWiZhLjQ,GSgGjwEPJiezJKH1WryEjYnL2XqYiB5VCfaHVNHGJpx4,,,,,,
2047,HAsS2zgTMLTbmNGXa2Xr3mkzbvFSMdYcXqxsmYSAJo28,BcBcem3mk9nQYw8KLXoWACvPbeBfPdaxZKiNyUwjmLf1,,,,,,
2048,FMe7RmFSyratCnpE4mmk5DbRQuusf2NgnxuXticqhGvP,Fkm1PUcwZy3YLH28Xr6Ch7wP9CLpLEuZVxTFS1BcQUi4,0.0,0.0,0.14,-0.0006969073184,2.7525825834155,200.88754458974557
2049,FMe7RmFSyratCnpE4mmk5DbRQuusf2NgnxuXticqhGvP,Fkm1PUcwZy3YLH28Xr6Ch7wP9CLpLEuZVxTFS1BcQUi4,1.0,2.0,0.04,1.09486298e-05,387.8233411828756,3653.4251984663874
2050,FMe7RmFSyratCnpE4mmk5DbRQuusf2NgnxuXticqhGvP,Fkm1PUcwZy3YLH28Xr6Ch7wP9CLpLEuZVxTFS1BcQUi4,2.0,3.0,0.11,0.0011096858077,-0.58620354990847,99.12715764833693
2051,FMe7RmFSyratCnpE4mmk5DbRQuusf2NgnxuXticqhGvP,Fkm1PUcwZy3YLH28Xr6Ch7wP9CLpLEuZVxTFS1BcQUi4,3.0,4.0,0.11,0.0009700420371,1.89174188367048,113.3971475389373
2052,FMe7RmFSyratCnpE4mmk5DbRQuusf2NgnxuXticqhGvP,Fkm1PUcwZy3YLH28Xr6Ch7wP9CLpLEuZVxTFS1BcQUi4,4.0,5.0,0.11,0.0002022719279,20.31451221274945,543.8223738806813
2053,gBxddL64UkVNc22zcD5us9yCGexmGXaGQbbzMHDKhtm,DvFBA2bFZBhj2XJTZenkxCUHtDpNschkmdMFUZRsb5Gf,,,,,,
2054,CSnQxjc4Jn8iP4JSxj5wsrvxGsLoAYQn1bKC8naY7YZP,7zuFEyLQFHkAjm3mAuxN42VenwF6fZcqM81mmR8sBnmY,,,,,,
2055,2BPYaeCXY4BCFSGFSfiGtqmhzJ4fkhYLxGjqFvLCB6hG,5kSZKP9PGRCFJbzau4u4mCvzTHjkzk9gcJh3k6spR2fs,,,,,,
2056,Fme7U7QY92biAsV3RR2Fj7rJPnpdcov13mmFhVDFuyYG,5sN3cfz4hZjwy2HkAStKWeL8wHhdbkW8F7USzwCzmggh,,,,,,
2057,5UzWxZTbSaFEFjoWoeN1Wyz47EEyGAfJQvkSrY5jrNmG,Fv52LU2fe7nSAmZPcAeTK6CkhJ7Y6rrjfuEv4rpG9x1B,,,,,,
2058,5aUwdUce2QLTBgRxYkro5ADgzXFLAHTCVH2kykuckwY9,4t3xqMoUoqAynmSLjgjhNGKEX9R7vhqKF4iEnXHugpkp,,,,,,
2059,ELmQMZiDqbQiTon7sY2SBYny6CkF8gkP9MgSw5qxpuqh,HXZEMv4Q4gSMeSv7TseJVP7J8efaYf575sDxkR3v7Ffr,,,,,,
2060,6k2PUCtGd2UspDb8mx75WTxz9xyQuXABQHkGsRSb7RMD,GMKZXXFJBWzrZtb9JBHXSeTacHNQGkNwSSzACa7MG5Fw,,,,,,
2061,3qxGzaeyjm1as8yHUEy2vMEm2oiJr965Z9JPE6u7aRxi,6C8E18whmYSa4TM4sJJCTvn6XPqE9tqzzif8fxkurCLc,,,,,,
2062,5EXXLWhXB9ersmHmPyWXfVeWjgqzDVvPHyZX65sR9YfS,8AtvEGcePiH3JDodNcN7B77tcky1UgXDVb75Fqq2dzeR,,,,,,
2063,Cmf47kWzAB9ThQrdmszJArpEeqsPsbeDDhVgFuvCRYNy,FFc9ZLQSGVcZBEmzRbfnnXyH4qyvNM9f4ad1dJHGP1h8,,,,,,
2064,22r4kBinnu4D1bcTVfXNG7UvCsef2N1dvTf4yBj9EnFY,5FXwgUJ61Uv6Pi7uTdAfQMtCrfcEKcEoTELt6PJ8Yhs2,,,,,,
2065,HrrcLtm7t99MpNGKoYNtnrnzP8nyLW6Kx3hUTn3unq2d,8tECdZwuUoCmCyGDrfzaTK8nZbhELkNY7dBcBMrntk2u,,,,,,
2066,ChCrruiur9CuQryFu1F7K62PByA4zjXYqpCyi2P6UNds,BqhX2tWB4T2dQFzbi9Ko2zw3CThNGxSKAY183XLAQQ4a,,,,,,
2067,7nFiUhzE93UbbfvG4KoYHWTYvX5NNtQZoxTdtzmD5eNc,FiLDCM3YuVcZoLep2yWLrxpqGQoHGe1c8HDTZn4NEbSj,,,,,,
2068,BfntjUunXBhnrKmocQ7pZr3wwxruRGudMyWQYC2MUhei,4oop1mjCh1Ao9NoWAUacAGc75GxiRTXr8KJ3NtzZ7btf,0.0,0.0,1.01,0.0057588551909,10.88864533883111,175.38207968763948
2069,B3yuZjgn7AmqDfHETcjtYe7jQfvc1TUcVY5hZjx9DAdm,7uMoYu5YqJ5Xeu6QEuaXkA5fSTSkEov2AnsuFDVG7bqk,,,,,,
2070,9oFMtpw9LdJpwJXxHaaopiHDPmjWVq6L7UfBfEZif9wG,4rYQ84fUjhoqE3M2P64LcZQUmjLofjwm9eUE9Bzo7hgz,,,,,,
2071,HSk72VNuVcfaFPdU4KR1FgANroXh5eQWSSHrjipdpgUk,6WSkULZJ7ZxKSHSa4WWLc9aDbaTZLpNuu8HHvbBkaBKx,,,,,,
2072,34xPpthHk7u3yo83zz2fZHPraa2D85RydUnVzn3Hn9fz,5rsfq7MaQXdPDY1ftQJvXMBuLzGcBTsoS3PqdhuKzur3,,,,,,
2073,8N9Stt3nrHfW9CCg25FwRaucBGFE97ho8sKNviobQPFW,3PSFypcbhuSg9DB8Qt5RDyGztyWkBdQGrLEWyArpQF3S,,,,,,
2074,DNkeEwr4gLq8CoAMUNqYji57Fjgqb8yPsASuwTQ6UpuQ,BZsVYBPQRVpxj1S2cksXJ7yJ3hWEhBAt3yiSp18Wzcuj,,,,,,
2075,98upivFa9Tdy3RZHGM1i2k5zeczaGqioq3rTzc3DMf4x,57GUgfEp9ZQ5iAU2nx1Z2Tiz3gqq7yBNaqfE1cvxjFYt,,,,,,
2076,94SivUBxyDSK8ChD3Mg1MCUpCoZ2X51a1ubvTD9dhbJ9,5zS7LrgJNmQ7drSuvCorGbEvRssnV77fZHabbBtp18ze,,,,,,
2077,7xQtmJxaKL2Hqzv5EZWEFcqqS3Eje4ZqwrmSwHNLZyB6,7uBpfhKujPgTWq9dSK8w6hJvhLSxCX5ZvC36CriVoQ4B,0.0,0.0,10.0,0.0583304934625,0.29525519139552,171.43691757774832
2078,CT7YKWixz7BhTbvg5F6M5HCyPGnHoFLNFuDV9GhoLTo3,67Z7ZGhNu5xxEh9BYKWcXp9m1T4tFiE1o1M16hCzUWQA,,,,,,
2079,5JZPrWoLppjChCNwYGsryC6tUumXqkP1TJWwMCprUboW,FFidPdmHnSVWEHoX6PfTG1DTUjzw4jexpCComf2QBrrh,0.0,0.0,2038.22,14.4999749768968,7.16805019291055,140.5671391328296
2080,3pLQawSsNXKUpAy3HYcBaH6NEvALeYDn4uzHCHVcLcup,95jhBmTfi8x7JvEva9g3FV6vqUaSicSkmyNLz16K61oh,,,,,,
2081,BiE1huEAGeNENhGjd4jnZf1MKU22H3KzXVVu171WXGMe,DosqfczTq4iMiEydwCxYaMUU9YvPX8Tk8mXsnWFSVoyo,,,,,,
2082,EY7J8Hw8jWbryw11CYdPVUSdAoDGGNEfacqghVnJn3JK,G3vArDs7nb18se4xMZ68oMHmTAsYP63x8dfY57jAogwp,0.0,6.0,2.75,1.3052267211964,0.0460438016998,2.1069136536519024
2083,GMJtDRPABW7JtrGYcagtToJhiLrojxQRDttbhjoFhfEk,E45NAJHJ4kktNiYRfRbERBJRdqfJWue3sfyQQXhUGr8v,,,,,,
2084,ANd577D5twcW2aUYY6w4EvavrJy21m5ww19jjU1nqFhZ,4ccoUv9H2QtTF3LmDNXsnmzmCMF1isBEGNqdmTGSY8Mz,,,,,,
2085,8V7AG9T3rG5HCf76iXTyjoRooW4MgPag1fgMywHCKUcQ,DpJQRYveNWVf45GJXSK6z8vzUEDrYykbKeB3AANryGj6,,,,,,
2086,EqisBY1Asb97W9V6Ae2johqfDVzRCwsFNC5hhCF2iocz,7ph1W5q77fcjU4f9D7seVTD7hMedVUtruGDgYLD7jL4y,,,,,,
2087,6iVaGhm36J6H482uw14uVzSn7RWWaN3pzVhG7GG7qEQo,EtJZv3jxRtmAUfhbiPoeweuA7DjJJsUU61yvkeCrJ1Es,,,,,,
2088,3jgZjD4SGj6W7JfGkiG5NhHK7sceDBqFzrKVT3BLgDgL,HnMZ6iRezLVph4D17db32vpCWNMPDiCUm4NVqWKghtNX,0.0,0.0,22.5,0.127945590596,1.30897622504122,175.8560017206519
2089,HRCWDkpcrj4sMUex2bDG3kjgaE27D2LRVXZm4geU2aGp,BiQxbtiwtFPgECvdbuaappbZnd1RQ25q8Zq64GGa1W9N,,,,,,
2090,5jRHPieCStDgZX6kjUSZScgZDViNeJxvqK9a3q7Hmdcs,GdFzLuB9W3uMtyJkXUDtfw6CDukHrYEKSAbajXX73xef,,,,,,
2091,6TuezBJuHXQqhBhZUjrYdLtHKPhrBxz6PuBuQP5wvQZP,DvXpm7evqhRrFnq3ZTkRGCC6Z6TxB7goM4P5xBC4xHDF,,,,,,
2092,B7kp26eBpwXnPXmXyAMdGMoHi53qALK6auQh4eLs8h3m,91FVhkNcZaTy3f1TatZyLHwJCD7SSKcezAw9QZEdyH6e,,,,,,
2093,DkfsL2M7oRBX6grAfy15C4urwL6ToMJ7TWJEFAGhWjYX,8hpAXzimCw2bTwLXoRFAbqNW8qoj5VV3JDYCuJwqHpHm,,,,,,
2094,9XvZW5oKhqxJDY3utMPoi8vo82cyCeYBW5Xqhweg8jmu,2jfAUq4KGAW4WyJMfL6BmmgCcCLUxzDYdQmeCS79nEqj,,,,,,
2095,9n5yTypj8rLm4rqVdqGpor7Kcis6QbPx5AZbq7hSxLkG,GJEmV332hDaT3Xh3ZTRbKXufRdLFHKxv9koG1g3VAwH1,0.0,0.0,199.16,2.0511493879776,13.99033486243429,97.09677957506963
2096,BzYUpBjMfZoJARiHaFrBsJoC4Dvh6PPA4WvrHx1WReHv,bNhTXZZUjCoZJUXUc3UHvwTVteMQbpjfK1dD2gazFRH,,,,,,
2097,BVvRsDTNQik8oUbqLxtsQLYxrAkZdSKKjrhVtyDT6sCw,9VJgwPsqmUEKHFXGJzfETNaH4XqTgcYzNkNZ5H481UEK,,,,,,
2098,9stoqboQMBiVV3P4ZJqsMJGZuCvmHpiY8kpbogwNgbuE,4BSh5ciSLxmYaZuCKRiFuFSt4GfmmRsViQ8UbHzisKDk,0.0,1.0,14.8,0.0003152408701,5198.475473434614,46948.22722480488
2099,AMqLEmYQZRhhE7dRQQ21QYfBbthnAVQvmPh9PNbyavta,E3uCNxXMRHD2ayCY48Kafwy55443r3p1EijT92ug26yd,,,,,,
2100,BoXcMiLnHwDiDX6VUWpwkZk8CCEJqth3VQQjRTWmQDhJ,FKueppcQ1SYeUpRdJLUy7vJBXGZcxxtTjyuqKhbL5gfP,,,,,,
2101,E75WGPAqdbVRnKkoWwbNNmMiVJQkFS2BaTMhSThBnma8,7cGERqGwiV7e3MTM5KZNB71raK66QTZP81FyszsXZTy1,0.0,1.0,8.0,0.0001583822357,4491.91954708586,50510.71519885105
2102,3SvBhV4hhddYBpzivjMV2UQLfTLZHknXdFzBZj2C5Y9B,842RipAwqe4puEyXMED16wrDhaNoE7nuTbwoFUYZv46G,,,,,,
2103,DQZWXF71MzH7bU4TyDZG4fPzsZm2wt3M6ieh4mTkAVCh,G4nDAbijpBMAxs4NoyjWw568wQeXsXRBbDa8YHQ4sCz1,0.0,0.0,15.03,-0.1347739514269,3.08767043174297,111.52006631008453
2104,DQZWXF71MzH7bU4TyDZG4fPzsZm2wt3M6ieh4mTkAVCh,G4nDAbijpBMAxs4NoyjWw568wQeXsXRBbDa8YHQ4sCz1,1.0,11.0,7.0,0.1479296932882,-0.02883118458748,47.31977633700924
2105,DQZWXF71MzH7bU4TyDZG4fPzsZm2wt3M6ieh4mTkAVCh,G4nDAbijpBMAxs4NoyjWw568wQeXsXRBbDa8YHQ4sCz1,2.0,6.0,8.0,4.0497662457389,0.08605334434062,1.9754226576453573
2106,DQZWXF71MzH7bU4TyDZG4fPzsZm2wt3M6ieh4mTkAVCh,G4nDAbijpBMAxs4NoyjWw568wQeXsXRBbDa8YHQ4sCz1,3.0,2.0,5.0,0.0015705936018,405.06167887095427,3183.5097215916853
2107,DQZWXF71MzH7bU4TyDZG4fPzsZm2wt3M6ieh4mTkAVCh,G4nDAbijpBMAxs4NoyjWw568wQeXsXRBbDa8YHQ4sCz1,4.0,1.0,4.0,9.11577848e-05,8930.627670341362,43879.9605406822
2108,4WgpqTp4r9wMpMptYMNbvCaP2faBnVr6FdShCAobetpL,AvpYg74EBhwAXE8rcdGkpwmbBMRyVidF6zMRSFtWAVC6,0.0,0.0,0.25,0.0013857880077,10.88864533883111,180.40277344795788
2109,4vw7teF227NahBhsX4z7k8UnSjVtkx6dhk4YFQXap9Qh,4v6CPCxRjQfBAnHQT1yD9ZN87xf2fsrg9Qq2TBk8uwnw,0.0,0.0,0.04,-0.0004504519108,3.00111988512647,88.79971211346452
2110,By4sK1xnTnKHuWkAHoGrPSEoCuKc5QXT3gTuYRuxTCoW,2xQRXS1U9fTKLq3wBYuyEwc3Y3D3XLezZ4jpFhTGFwvP,,,,,,
2111,DcxNLDe2GwGiQPtQhzMiUjrMaqXjuyx1EGgX3xPtE98T,Bu65ba81oA2rZqxGAsctgz39NPPJqbXR3SvdMX5KQfTK,0.0,1.0,499.94,0.0120773802099,8936.783171820787,41394.73886813566
2112,HAYfBWA7cHGJciv6oL7ecip7nqegD9uxpkgGnKxvvckr,4PtaGw6KS3Tgw7HyJe4KTvSQXLVnA4ruw9PPqMjb8exF,,,,,,
2113,2ruUEoQkXALUJWuEZYaXApgpNYWKzYNBK9pS69HK6L3r,7Y91kJ4ada9iNp4aGyKaE8hxDxisoQwxsjVAreRfx3VX,,,,,,
2114,EjF9ZKUaBWZodjKy7ET7rEyK1uSsKX2cvcd4eJSYarF8,4M7XECgNotuYef6fXsB659bgvA4LBYq9WrUFZP8jEZ8q,,,,,,
2115,5gqqnPfLUnfB9gia2gbDgVBhxQSUwBfNnpjpiHAFRxtm,DHtP9CfW7c5V4y3E3DgEbkAdYLc6LRV9fv43q5Upk2as,,,,,,
2116,7RLaL2XoFuqrcCcPEB6FzPJzLnAhjQpwcRmDfdpRXFgB,GKNBtZbwK4w9hyXD1r38NTGcTJhpjt8R9WFCzdXup9Tk,,,,,,
2117,7ehtUuDBsd1zasS7WMoKWv7rm182grUZMHchCJ3TucNf,G3KkvYaqQTPJ96v7GRvgwWNQ7eeH14sgCKzwSXkr4CuB,,,,,,
2118,HtY9G8EceWszRg8mkECrrQzrVe3kJewSwr3ZAFpnH3HK,8NNXyYRX5uSu1fiA78UAqCJCy18S1EUGsgFqFoDRFHEZ,,,,,,
2119,B85xKwVKzQ5EjAV47P9c9ud1nhYSBe9jH2UDN72KFycy,A9Xhk1weqrjRmGs6KRZd3vDr5MinRfYt4owQ3gYR6nCX,,,,,,
2120,8vCAP6j8qVSYzskZH3nauo1DMYNNSpLhViDuaQfMtc6q,EHZ4Jdbr88xPPihskQzvagZxDvrnr5qjEkVa2gqnBHo5,,,,,,
2121,ATSKaBwNTWw2qawrKmshCDaLz4mYXi3MbRrdHokHQoDv,H6jwerttua4PbiWjQd5UUCnzCojQEeYzDFTsMUt3YAzQ,,,,,,
2122,67NnfmMotUQrYYy9n5J9JuawcEUqVkdunaXDCfAoBft1,4ibZ5BhT9xNPCrE7Dv8irSJetjU9VB23WbCdSxv7iAd9,,,,,,
2123,3w3wGxBbS4bmXeqmvd595SAWFeXekVpnH4UdbeEs8Sx5,6tFQaTqqffino9kwMZTL2xVNBG8k9VREFhXqVi2si3A3,,,,,,
2124,7R5x8iDUZuxAC1HKuu9uE5rYLWeG5Mqq8c6ZshM7bssf,36MHHMy364nazyC5etb23Epq5EECcCDyEKXxwU1Lz48Q,,,,,,
2125,5237BmWkKf58PBeTUEiu3Ld5uKXEe8wcrJRmCnUoWWku,72woixtGAuGazCMfsYfYBYLP7FuRj8Fwz9fynFo4MCE4,0.0,4.0,3.36,0.03612700375,0.40327006255843,93.00522189028754
2126,FmuKsqBnmL3wXvSNzoG97aKBgdVRFbuwWZg4VNj9D6Lh,47E2SsbSXtg22drwh89Y4h6VX5U5zaPybyRhYdE7DmtX,,,,,,
2127,9is9y36oPFCKcfkUkDKJGTr7TUno6tsQ57NwKpMedSn5,5QUJhCk7TLPsg4GDY3JfTCG5S3Z9j6D6y7jA3XRuk3VS,,,,,,
2128,3BM8UNLN7XGRaYRjezAqFVMr1z4PS3VRXiN1NAtvBuD9,8d333AWdyiVhvkAdiKCTwhgzaPBMbn8mtucwUC1SAbZZ,,,,,,
2129,8Prjuk5w1quKtSwZXqPwNuRF5FLewKhEBAcG3qQM2gKf,6eG79A3rpgHtLxUV85npfsYYhQNa3AhbBx8pYs7FQ4ic,0.0,3.0,40.9,-0.4709752265919,0.89259375235401,86.84108566805754
2130,ENkCZ8skf3fLdsV9fqhQf6oEVFy7wT4kcK1PmpuUnZwU,5WJcynwuYVjG2jj1gE3rcCHMLfbMBRZbScmvXmVaPqzB,,,,,,
2131,5QqdXLdnsk7GVkm8wsFwDNBdrwHvd6hQADa89mSb3WaJ,Db6KYS64K3AB89x3aV8bZELGLFmTvLXGUQKCexnxknPs,,,,,,
2132,BMnuggbMGR5XjgwmEuBmfTNqLdGsxbdruKi7k5eTQqNh,H86aKZ8mVUigqKytLZmr188kwKoZcWZFxWA6hLscJsso,,,,,,
2133,6CMm3hdgeDhVyz1mSUBnuaHX8uVMnR5ebybVwJAuKt2j,EepSySSEciYa8iv2TaTDVh2QydsgZKkpu2qitCRYLDcz,0.0,0.0,1.8,0.0108098765673,1.40485532026616,166.51438976139843
2134,Fum84UBY7Q2ADvdfC6m9yN4cq6nCge537uPzrUER31Vj,BStFFnQ9fp86S3uNGmTNynJKMDYNTjM8FcM4gaTtsDJ7,,,,,,
2135,FjfjTHMAH86LnofXr8dMz5K4TsUtrPWEJ4fiiBCFVPqc,C5pCFQcScFcfBi1DNrGJPwVDxszAThWAYadVGZPrrKgx,,,,,,
2136,5vuTgSRTwQYe3y5LFUB7ibwUVvYjEZcWtt9Q2QWQkfVf,7xSCSWPEgF2TWnsdw2DQTdtbPUv75m1Sa4DTvg6VAzKF,,,,,,
2137,7DBpkkcW6SgF6t63hZPf71KC5LwNrehsXh262NeQuBq1,FiF5uS2uDYV3T1fvobU1rVhPEY9NVvwnQWBaTVUq8yQJ,,,,,,
2138,AASC5co97jXTK9uSp63QXZ8X8bzigtx7A4N54TeLFAhL,3cHVWBvf5S2V5mAAFoHCCcVZrMkWZwiygV4VWtgqmxB2,,,,,,
2139,Fzr6D8Eq1DC9KvdjnfrYTPfwF7XqrVooF7GPhYTEMxTW,Qj7QJp5NaiugSSPmaZSVcHMfTxoxyBRt4qjAfcqsoBu,0.0,6.0,3952.38,-2299.9995712052814,0.07219343308441,1.7184264073270294
2140,Fzr6D8Eq1DC9KvdjnfrYTPfwF7XqrVooF7GPhYTEMxTW,Qj7QJp5NaiugSSPmaZSVcHMfTxoxyBRt4qjAfcqsoBu,1.0,8.0,3941.79,-210.0000036818593,0.53256550180557,18.770428242332972
2141,Fzr6D8Eq1DC9KvdjnfrYTPfwF7XqrVooF7GPhYTEMxTW,Qj7QJp5NaiugSSPmaZSVcHMfTxoxyBRt4qjAfcqsoBu,2.0,2.0,6657.49,-1.7001391388237,342.90510508881925,3915.850090132161
2142,Fzr6D8Eq1DC9KvdjnfrYTPfwF7XqrVooF7GPhYTEMxTW,Qj7QJp5NaiugSSPmaZSVcHMfTxoxyBRt4qjAfcqsoBu,3.0,7.0,3989.49,-125.0113834707201,2.05038431867853,31.913013753138806
2143,8sK35aj4zPv1sv9DfQSQKM3ufXDoFmPRGwW5wDRPncTC,8U4sk3A8Lby8xkKHoQK3xqKs513xe6LAoNgazEvS7aTS,,,,,,
2144,7T3gq1VweukQBpjqQX8x94ZW7gn8uxtnaSYZm5mF6vR9,HnbVf59AVDiZQrmjRZA3k8oXn2YNV3PyGhMHchKyacPU,,,,,,
2145,33NQA4KBETBUMccmsEyoEtPYr2eWxYXFxgSWfyadvr7k,53qyL9jgfsABQAsn3ZUSstd5fQv2Kqf1KeAMVgscmDBz,,,,,,
